id,title,price,best_vendor,vendor_prices,vendor_count,url,vendor_urls,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
thinkbook16gen9_intel®core™5_integrated_16gbdd_256gbs,ThinkBook 16 Gen 9,4314.20,"Lenovo Official (RM 4,314.20)","Lenovo Official: RM 4,314.20",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21uscto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21uscto1wwmy2,https://p2-ofp.static.pub//fes/cms/2025/11/03/a9qbmbv72xs2lts5yadaw9g0a7jn06523261.png,Lenovo Official,Intel® Core™ 5 210H Processor (E-cores up to 3.60 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 16 Gen 9 offers a 16"" WUXGA display with anti-glare and 400 nits brightness for clear visuals. Powered by an Intel® Core™ i5 processor, 16GB DDR5 memory, and 256GB SSD storage, it's ideal for students seeking performance and reliability."
ideapadslim5i16gen11_intel®core™u_integrated_16gbdd_512gbs,"IdeaPad Slim 5i (16"", Gen 11)",4361.97,"Lenovo Official (RM 4,361.97)","Lenovo Official: RM 4,361.97",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-slim-series/lenovo-ideapad-slim-5i-gen-11-16-inch-intel-laptop/83s6cto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-slim-series/lenovo-ideapad-slim-5i-gen-11-16-inch-intel-laptop/83s6cto1wwmy2,https://p3-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-slim-series/len101i0132/lenovo-ideapad-slim-5i-gen-11-gallery-1.b3c108b21654966e.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The IdeaPad Slim 5i (16"", Gen 11) offers a sleek design and powerful Intel® Core™ Ultra 5 processor for smooth multitasking. With a vibrant 16"" WUXGA display, 16 GB DDR5 memory, and 512 GB SSD storage, it's ideal for students and everyday entertainment."
ideapad5a2in115gen11_amdryzen™ai5_integrated_16gbdd_512gbs,"IdeaPad 5a 2-in-1 (15"",  Gen 11)",4129.05,"Lenovo Official (RM 4,129.05)","Lenovo Official: RM 4,129.05",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5a-2-in-1-gen-11-15-inch-amd-laptop/83umcto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5a-2-in-1-gen-11-15-inch-amd-laptop/83umcto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0141/lenovo-ideapad-slim-5a-2-in-1-gen-11-15-amd-pdp-gallery-1.5ea6d13005b24a5c.png,Lenovo Official,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad 5a 2-in-1 (15"", Gen 11) offers a versatile design with a 15.3"" WUXGA touch display for enhanced usability. Equipped with an AMD Ryzen™ AI 5 430 processor, 16GB DDR5 memory, and 512GB SSD storage, it ensures smooth performance for students and everyday use."
yoga7i2in1auraedition14ge_intel®core™u_integrated_16gblp_512gbs,"Yoga 7i 2-in-1 Aura Edition (14"", Gen 11)",4444.75,"Lenovo Official (RM 4,444.75)","Lenovo Official: RM 4,444.75",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/yoga-7i-2-in-1-gen-11-aura-edition-14-inch-intel/83tccto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/yoga-7i-2-in-1-gen-11-aura-edition-14-inch-intel/83tccto1wwmy2,https://p4-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0071/lenovo-yoga-1-in-2-gen-11-aura-edition-gallery-3.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-7467MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Yoga 7i 2-in-1 Aura Edition offers a stunning 14"" OLED touch display with vibrant colors and HDR support. Equipped with an Intel® Core™ Ultra 5 processor, 16GB memory, and 512GB SSD, it's perfect for creators and everyday use."
yoga7i2in116gen10_intel®core™u_integrated_16gblp_1tbssd,"Yoga 7i 2-in-1 (16"", Gen 10)",4471.43,"Lenovo Official (RM 4,471.43)","Lenovo Official: RM 4,471.43",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7i-2-in-1-gen-10-16-inch-intel/83jtcto1wwmy4,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7i-2-in-1-gen-10-16-inch-intel/83jtcto1wwmy4,https://p3-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0057/yoga-7i-2-in-1-gen-10-16-gallery-1.png,Lenovo Official,Intel® Core™ Ultra 5 226V Processor (LPE-cores up to 3.50 GHz P-cores up to 4.50 GHz / 16 GB MOP),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Memory on Package),1 TB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 300 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga 7i 2-in-1 (16"", Gen 10) offers a sleek design, vibrant touchscreen, and versatile 2-in-1 functionality. Users praise its value for creators and students, highlighting its performance, display, and flexibility for academic and creative tasks."
thinkbook14gen9_amdryzen™725_integrated_16gbdd_512gbs,ThinkBook 14 Gen 9,4671.85,"Lenovo Official (RM 4,671.85)","Lenovo Official: RM 4,671.85",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-amd/21v0cto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-amd/21v0cto1wwmy2,https://p3-ofp.static.pub//fes/cms/2025/10/30/dlk41htqvwl5dflayp8q4hr2rfi3a1542517.png,Lenovo Official,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 14 Gen 9 is a sleek laptop designed for business professionals and SMBs. It features a powerful AMD Ryzen™ 7 processor, 16GB RAM, and 512GB SSD for seamless multitasking. With a 14"" WUXGA display, backlit keyboard, and fingerprint reader, it offers productivity and security in a lightweight Arctic Grey design."
yoga7a2in114gen11_amdryzen™ai5_integrated_16gblp_512gbs,"Yoga 7a 2-in-1 (14"", Gen 11)",4684.37,"Lenovo Official (RM 4,684.37)","Lenovo Official: RM 4,684.37",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7a-2-in-1-gen-11-14-inch-amd/83tdcto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7a-2-in-1-gen-11-14-inch-amd/83tdcto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0067/lenovo-yoga-7a-2-in-1-gen-11-14-amd-pdp-gallery-1.98736643ff42c877.png,Lenovo Official,AMD Ryzen™ AI 5 435 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8000MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga 7a 2-in-1 (14"", Gen 11) features a stunning 14"" OLED touchscreen with vibrant visuals and HDR support. Powered by an AMD Ryzen™ AI processor, it offers 16GB memory, 512GB SSD storage, and Wi-Fi 7 for seamless multitasking and connectivity."
SLIM-7I-AURA,"Yoga Slim 7i Aura Edition (14"", Gen 11)",4692.96,"Lenovo Official (RM 4,692.96)","Lenovo Official: RM 4,692.96",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7i-gen-11-aura-edition-14-inch-intel/83r0cto1wwmy3,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7i-gen-11-aura-edition-14-inch-intel/83r0cto1wwmy3,https://p2-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0069/yoga-slim-7i-aura-gallery-1.bb5cede57cec7917.png,Lenovo Official,Intel® Core™ Ultra 5 226V Processor (LPE-cores up to 3.50 GHz P-cores up to 4.50 GHz / 16 GB MOP),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Memory on Package),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" 2.8K (2880 x 1800), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 1100 nits (HDR Peak)/500 nits (SDR Typical), 120Hz, Glass, Normal Power",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The Yoga Slim 7i Aura Edition is an ultra-slim laptop designed for creators seeking portability and performance. With AI-powered features, stunning OLED visuals, and long battery life, it's perfect for unleashing creative potential on the go."
thinkbook14gen8_intel®core™u_integrated_16gbdd_256gbs,ThinkBook 14 Gen 8,4729.24,"Lenovo Official (RM 4,729.24)","Lenovo Official: RM 4,729.24",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sjcto1wwmy3,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sjcto1wwmy3,https://p3-ofp.static.pub//fes/cms/2025/01/02/gv0z4hwwns73ikbsmf6f1frud6xatv153611.png,Lenovo Official,Intel® Core™ Ultra 5 225H Processor (E-cores up to 4.30 GHz P-cores up to 4.90 GHz),Integrated Intel® Arc™ Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),256 GB SSD M.2 2242 PCIe Gen4 TLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 14 Gen 8 offers a powerful Intel® Core™ Ultra 5 processor and 16GB DDR5 memory for seamless multitasking. With a 14"" WUXGA anti-glare display, integrated Intel® Arc™ Graphics, and Wi-Fi 6, it's perfect for business professionals on the go."
yoga7i2in1auraedition16ge_intel®core™u_integrated_16gblp_512gbs,"Yoga 7i 2-in-1 Aura Edition (16"", Gen 11)",4776.23,"Lenovo Official (RM 4,776.23)","Lenovo Official: RM 4,776.23",1,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7i-2-in-1-gen-11-aura-edition-16-inch-intel/83tecto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7i-2-in-1-gen-11-aura-edition-16-inch-intel/83tecto1wwmy2,https://p2-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0072/lenovo-yoga-7i-2-in-1-gen-11-aura-edition-16-intel-gallery-1.597a9136f2bd017d.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-7467MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), OLED, Glare, Touch, 100%DCI-P3, 300 nits, 60Hz, Glass",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The Yoga 7i 2-in-1 Aura Edition offers a stunning 16"" OLED touchscreen display with vibrant colors and sharp visuals. Powered by an Intel® Core™ Ultra 5 processor, 16GB memory, and 512GB SSD, it's perfect for creators seeking performance and flexibility."
ideapad5i2in114gen11_intel®core™u_integrated_16gbdd_512gbs,"IdeaPad 5i 2-in-1 (14"", Gen 11)",4780.75,"Lenovo Official (RM 4,780.75)","Lenovo Official: RM 4,780.75",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-14-inch-intel/83ugcto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-14-inch-intel/83ugcto1wwmy2,https://p4-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0139/lenovo-ideapad-5i-2-in-1-gen-11-14-intel-pdp-gallery-1.e5ea9a080ae2425d.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The IdeaPad 5i 2-in-1 (14"", Gen 11) offers a versatile design with a 14"" touch display and powerful Intel® Core™ Ultra 5 processor. With 16GB DDR5 memory, 512GB SSD storage, and Wi-Fi 6, it's perfect for students seeking a reliable device for everyday use and entertainment."
ideapadslim5a16gen11_amdryzen™ai7_integrated_16gbdd_1tbssd,"IdeaPad Slim 5a (16"", Gen 11)",4880.28,"Lenovo Official (RM 4,880.28)","Lenovo Official: RM 4,880.28",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-slim-series/lenovo-ideapad-slim-5a-gen-11-16-inch-amd-laptop/83s2cto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-slim-series/lenovo-ideapad-slim-5a-gen-11-16-inch-amd-laptop/83s2cto1wwmy2,https://p2-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-slim-series/len101i0140/lenovo-ideapad-slim-5a-gen-11-16-amd-pdp-gallery-1.569505cf364158e0.png,Lenovo Official,AMD Ryzen™ AI 7 445 Processor (2.00 GHz up to 4.60 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),1 TB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), OLED, Glare, Non-Touch, 100%DCI-P3, 300 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad Slim 5a (16"", Gen 11) offers a sleek design with a vibrant 16"" OLED display for immersive visuals. Powered by AMD Ryzen™ AI 7 445 Processor and 16GB DDR5 memory, it ensures smooth multitasking. Ideal for students and everyday use."
thinkpade14gen7amd_amdryzen™523_integrated_8gbddr_256gbs,ThinkPad E14 Gen 7 (AMD),5126.24,"Lenovo Official (RM 5,126.24)","Lenovo Official: RM 5,126.24",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-7-14-inch-amd-laptop/21t0cto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-7-14-inch-amd-laptop/21t0cto1wwmy2,https://p1-ofp.static.pub//fes/cms/2025/04/24/ngqu8l7joyxods23wyqywgmhnfrnq0036245.png,Lenovo Official,AMD Ryzen™ 5 230 Processor (3.50 GHz up to 4.90 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years On-site | The ThinkPad E14 Gen 7 (AMD) offers a durable design, fast performance, and a vibrant 14"" display for everyday tasks. Users praise its lightweight build and reliable battery life, making it ideal for business professionals and students."
ideapad5i2in115gen11_intel®core™u_integrated_16gbdd_1tbssd,"IdeaPad 5i 2-in-1 (15"",  Gen 11)",5218.29,"Lenovo Official (RM 5,218.29)","Lenovo Official: RM 5,218.29",1,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-15-inch-intel/83ulcto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-15-inch-intel/83ulcto1wwmy2,https://p4-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0147/lenovo-ideapad-5i-2-in-1-gen-11-15-intel-pdp-gallery-1.4cfb1a208902750b.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),1 TB SSD M.2 2242 PCIe Gen4 QLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad 5i 2-in-1 offers a stunning 15.3"" OLED touchscreen with vibrant colors and smooth 165Hz refresh rate. Powered by Intel® Core™ Ultra 5 processor, 16GB DDR5 memory, and 1TB SSD, it's perfect for students seeking performance and versatility."
thinkbook16gen9_intel®core™u_integrated_16gbdd_256gbs,ThinkBook 16 Gen 9,5234.35,"Lenovo Official (RM 5,234.35)","Lenovo Official: RM 5,234.35",1,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21urcto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21urcto1wwmy2,https://p2-ofp.static.pub/ShareResource/optimized/pdp/thinkbook/thinkbook-series/len101b0062/lenovo-thinkbook-16-gen-9-16-intel-pdp-gallery-1.png,Lenovo Official,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),256 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year On-site | The ThinkBook 16 Gen 9 offers a sleek Arctic Grey design with a 16"" WUXGA anti-glare display for vibrant visuals. Powered by Intel® Core™ Ultra 5, 16GB DDR5 memory, and 256GB SSD, it ensures smooth multitasking. Ideal for business professionals."
thinkpadl132in1gen6amd_amdryzen™5pr_integrated_16gblp_256gbs,ThinkPad L13 2-in-1 Gen6 (AMD),5260.10,"Lenovo Official (RM 5,260.10)","Lenovo Official: RM 5,260.10",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l13-2-in-1-gen-6-13-inch-amd-laptop/21rdcto1wwmy3,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l13-2-in-1-gen-6-13-inch-amd-laptop/21rdcto1wwmy3,https://p4-ofp.static.pub//fes/cms/2025/05/30/e696bb71gyya2ze15m3xwpa2cnriz5688785.png,Lenovo Official,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"13.3"" WUXGA (1920 x 1200), IPS, Anti-Reflection/Anti-Smudge, Touch, 100%sRGB, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad L13 2-in-1 Gen6 (AMD) offers a versatile design with a 13.3"" touch display and anti-reflection features. Powered by AMD Ryzen™ 5 PRO, 16GB memory, and 256GB SSD, it's ideal for business professionals seeking performance and portability."
lenovoloqessential15arp11_amdryzen™717_nvidia®gef_16gbdd_512gbs,Lenovo LOQ Essential 15ARP11,5535.84,"Lenovo Official (RM 5,535.84)","Lenovo Official: RM 5,535.84",1,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-essential-15arp11/83vacto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-essential-15arp11/83vacto1wwmy2,https://p3-ofp.static.pub//fes/cms/2026/02/20/f8dgcvyctn08oubyoyw1c8g8ip6nyj756480.png,Lenovo Official,AMD Ryzen™ 7 170 Processor (3.20 GHz up to 4.75 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,16 GB DDR5-4800MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 144Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Lenovo LOQ Essential 15ARP11 is a gaming laptop with a powerful AMD Ryzen™ 7 170 processor and NVIDIA® GeForce RTX™ 5050 GPU. It features a 15.6"" FHD display with 144Hz refresh rate, 16GB DDR5 memory, 512GB SSD storage, and Wi-Fi 6 for seamless connectivity."
thinkpade16gen3_intel®core™u_integrated_8gbddr_256gbs,ThinkPad E16 Gen 3,4782.11,"Lenovo Official (RM 4,782.11)","Lenovo Official: RM 4,782.11",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-intel/21srcto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-intel/21srcto1wwmy1,https://p4-ofp.static.pub//fes/cms/2025/03/19/6gjvthp40k9v8kkd1niipl547mxs11488818.png,Lenovo Official,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years On-site | The ThinkPad E16 Gen 3 offers a robust design, a 16"" anti-glare display, and a backlit keyboard with a numeric pad for productivity. Users praise its exceptional performance, upgrade potential, and reliability, making it ideal for business and professional users."
thinkpadl14gen7amd_amdryzen™ai5_integrated_16gbdd_512gbs,ThinkPad L14 Gen 7 (AMD),5594.43,"Lenovo Official (RM 5,594.43)","Lenovo Official: RM 5,594.43",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-7-14-inch-amd/21x6cto1wwmy2,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-7-14-inch-amd/21x6cto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/LEN101T0179/lenovo-thinkpad-l14-gen-7-14-amd-pdp-gallery-1.95eb077d0a04dd53.png,Lenovo Official,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad L14 Gen 7 (AMD) offers a lightweight design and powerful AMD Ryzen™ AI 5 430 processor. With a 14"" WUXGA anti-glare display, 16GB DDR5 memory, and 512GB SSD storage, it's ideal for business professionals on the go."
thinkpadt14gen7amd_amdryzen™5pr_integrated_16gbdd_256gbs,ThinkPad T14 Gen 7 (AMD),5607.88,"Lenovo Official (RM 5,607.88)","Lenovo Official: RM 5,607.88",1,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14-gen-7-14-inch-amd/22alcto1wwmy1,Lenovo Official: https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14-gen-7-14-inch-amd/22alcto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/thinkpad/thinkpad-t/LEN101T0168/lenovo-thinkpad-t14-gen-7-14-amd-pdp-gallery-1.png,Lenovo Official,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T14 Gen 7 (AMD) offers powerful performance with an AMD Ryzen™ 5 PRO processor and 16GB DDR5 memory. Its 14"" WUXGA anti-glare display ensures clear visuals, while the 256GB SSD provides fast storage. Ideal for business professionals seeking reliability."
